Formula,Energy,sigma bond length,Bond length,O sigma,Cation sigma,DeltaH,T/K
"['Pb', 'Ce', 'Rh', 'V']",-5379.432797426915,0.1889343574954122,2.1224915793407013,0.4546718106562862,0.1088506351209168,0.2040811934579602,1708.3418848439665
"['Zr', 'Rh', 'Ru', 'Pt']",-5536.475529733821,0.0581715435475552,2.0382531581754484,0.4586996968447462,0.0586175126946117,0.2040993478005068,1708.4938529074543
"['Hf', 'Zr', 'Pb', 'Rh']",-5989.131121406035,0.0824303664209294,2.113352626223816,0.7505817503315562,0.0374238450458717,0.2043182315449891,1710.3261053667566
"['Hf', 'Zr', 'Ir', 'V']",-6560.403293645155,0.0804413119255109,2.050581682640757,0.4798502963176248,0.0657596732133335,0.2050349403268461,1716.325598071281
"['Ti', 'Sn', 'Zr', 'Ce']",-6368.4591615544,0.1234762305227084,2.120973940209846,0.2986888380154671,0.0540151107329586,0.2055786431413615,1720.8768762915136
"['Zr', 'Pb', 'Rh', 'Ru']",-5454.664720318598,0.1031612700450647,2.0928510164531824,0.5324859572586096,0.0488557456191342,0.2071450349181613,1733.9889746433569
"['Ti', 'Sn', 'Ir', 'Pt']",-5327.791886058334,0.0521410481270366,2.028652457708773,0.4016515366412531,0.0517453721879649,0.2071919648723783,1734.3818202803516
"['Ti', 'Sn', 'Ru', 'Pt']",-5396.927321946115,0.05759891232638,2.026173447696274,0.3921624843912233,0.0497369680092728,0.2072148532938724,1734.573416813348
"['Ge', 'Hf', 'Ir', 'V']",-5976.349167483116,0.0745114352374196,1.998451348097948,0.3923501361973621,0.0565995822267103,0.2103052177730662,1760.4425279734037
"['Ti', 'Sn', 'Hf', 'Ru']",-6241.818296278012,0.0743079323884567,2.0462998504913874,0.4365207931285624,0.0436275295705496,0.2117762909013443,1772.756724093702
"['Ge', 'Ti', 'Sn', 'Rh']",-5348.842398148119,0.0697955497186002,2.002193166791048,0.3641891691196947,0.0361939316878832,0.2125232959624572,1779.0098237177615
"['Ti', 'Zr', 'Pb', 'Rh']",-5755.2440463833855,0.1096883327554098,2.088077119182306,0.6018527763805511,0.0450864622434619,0.2126225189030366,1779.840408361339
"['Sn', 'Hf', 'Rh', 'Ru']",-5761.280080870507,0.0521529285691396,2.0473566492724338,0.4849177383216362,0.0430166767266852,0.2129909237621738,1782.9242861100934
"['Hf', 'Ru', 'Ir', 'V']",-6156.24534948007,0.0577979882309806,2.0121046234828768,0.3902199788085788,0.0685979325947421,0.2138209833323232,1789.872626163259
"['Ge', 'Zr', 'Pb', 'Pt']",-5137.835288515415,0.1167085919049649,2.0831726689554504,0.5704259055382431,0.0554085743739111,0.2148128408469478,1798.1753595377552
"['Ti', 'Zr', 'Ce', 'V']",-6652.0576003992455,0.1514423223574759,2.0873531516448027,0.3374435285850846,0.0800650366027182,0.2152462716887946,1801.803562846271
"['Ge', 'Ti', 'Rh', 'Ir']",-5495.648745238524,0.0503296331100699,1.9792708053040704,0.3630084983122205,0.0429262941137194,0.2169043436451474,1815.683106194327
"['Ti', 'Pb', 'Ru', 'Ir']",-5461.301537271283,0.1378968265956352,2.072749608936128,0.4001920175922343,0.0632884606929544,0.2170686285239487,1817.0583173774212
"['Ge', 'Pb', 'Rh', 'Ru']",-4869.337954057936,0.109985506825847,2.0309260442722445,0.2481809779872119,0.0567632277165927,0.2173865627496223,1819.719710841173
"['Sn', 'Hf', 'Zr', 'Ru']",-6340.289579003301,0.0628574471342033,2.0824078887086976,0.4953188308345711,0.0406918500878612,0.2174632927196169,1820.362009229102
"['Zr', 'Pb', 'Ce', 'Pt']",-5574.807882566906,0.0997765899941698,2.163802763373981,0.6524832646301231,0.0690432944044457,0.2175937535293304,1821.45408274057
"['Ge', 'Ti', 'Ir', 'Pt']",-5361.3112495499945,0.0473923455280182,1.9852791877370384,0.3796702671194409,0.0446291623623257,0.2179482506109336,1824.4215399682364
"['Ge', 'Zr', 'Ir', 'V']",-5842.549642902533,0.0922004254559894,2.008850748611054,0.3623218905010279,0.0645974414205989,0.2179829611807155,1824.712098442541
"['Ti', 'Sn', 'Hf', 'Ir']",-6170.878593589245,0.0712729826008811,2.0475381430559043,0.487453387217459,0.054788738767313,0.2188013196712042,1831.562490006952
"['Sn', 'Hf', 'Ce', 'V']",-6263.920883030092,0.1201738658577395,2.108911464159493,0.3756069381910784,0.0620860925321103,0.2188399711091282,1831.8860370677876
"['Zr', 'Ce', 'Pt', 'V']",-6036.751823017632,0.1494932512544665,2.115966480078753,0.5043507923686508,0.0867878017802555,0.2191847579434522,1834.7722108520456
"['Ti', 'Zr', 'Pb', 'Ce']",-6188.5454192213965,0.127451567539013,2.145184969381406,0.562545149473262,0.0619040647706954,0.2197812076149965,1839.7650273817587
"['Sn', 'Ru', 'Ir', 'Pt']",-5022.51151640893,0.0384206379312114,2.0303095006530825,0.1635553635055052,0.0516564447006142,0.2200779323899082,1842.248878797284
"['Ti', 'Sn', 'Hf', 'Ce']",-6496.553838791412,0.1195754372881816,2.113577923525968,0.3466458736669687,0.0476200413891503,0.2201854596695307,1843.148978176506
"['Ti', 'Hf', 'Pb', 'Ce']",-6320.244203986025,0.126531810716958,2.137760672532702,0.6064241379292973,0.0566317402477488,0.2203094791134123,1844.187131702209
"['Ge', 'Ti', 'Ru', 'Pt']",-5429.770790250171,0.0494180825658922,1.9816078154350745,0.3753687913371492,0.0444626490121971,0.2206113546090078,1846.71409925074
"['Ge', 'Ti', 'Zr', 'Rh']",-5965.69479222288,0.0957282335066149,2.014526132214617,0.4832996427206492,0.0457721678567812,0.2208260838600262,1848.511574888746
"['Ti', 'Hf', 'Pb', 'Pt']",-5750.854426024143,0.1126351844674923,2.083333699399472,0.6513317914801449,0.0749661837899157,0.2210341873490424,1850.2535869803296
"['Sn', 'Hf', 'Rh', 'Ir']",-5690.05245799033,0.0457553816363184,2.0494905897718594,0.4603208255622799,0.0628398316782193,0.2211406407797262,1851.1446972847195
"['Ge', 'Pb', 'Rh', 'Ir']",-4799.184206355788,0.1025331175986608,2.0392370398494006,0.2240187802836181,0.056374772981123,0.2213414548530021,1852.825690455283
"['Ti', 'Sn', 'Ir', 'V']",-5705.453018163058,0.0821785286467038,2.018994302511957,0.3060575896005468,0.06534959520815,0.2214849022275098,1854.026473114332
"['Ge', 'Pb', 'Ru', 'Pt']",-4734.0009309200805,0.1137160198332276,2.052865573095003,0.2467639650205896,0.0600108739851262,0.2223348738143409,1861.14149453354
"['Ge', 'Ru', 'Ir', 'V']",-5438.975040892269,0.0453458277486264,1.9683126618599185,0.1020609611570893,0.0561950262336672,0.2244903238939288,1879.184537056264
"['Hf', 'Zr', 'Ru', 'Pt']",-6242.773989926603,0.0579199201534267,2.062775323478687,0.5898663229484801,0.0616780108105346,0.2263258581963692,1894.549598759378
"['Ti', 'Zr', 'Rh', 'Ir']",-6075.69988311303,0.0701970926773485,2.0317630879256834,0.5143184991282537,0.0526629452867761,0.2272707391971007,1902.459096750801
"['Hf', 'Ce', 'Pt', 'V']",-6166.501941562879,0.1234000799113714,2.0872588148410487,0.5588370251601169,0.0844228860888675,0.2273250068613279,1902.9133655749936
"['Ge', 'Sn', 'Pb', 'Ir']",-4758.48849658204,0.110458642871445,2.0703275869239213,0.2648559663272963,0.0607976683837276,0.2286548399432719,1914.045256344753
"['Hf', 'Ru', 'Ir', 'Pt']",-5770.989452309474,0.0372071255621509,2.03020512732347,0.4486721270525743,0.0745743191279553,0.229195097015757,1918.5676906262809
"['Ti', 'Hf', 'Ce', 'V']",-6780.315141094006,0.1450396735941707,2.081821493976918,0.3606017159265595,0.0623898893691022,0.229216902835132,1918.7502248125063
"['Hf', 'Zr', 'Ce', 'Pt']",-6498.857266248895,0.0933701301478151,2.1335662017137507,0.5811895648387969,0.0551634881012052,0.2294704417735698,1920.87257220098
"['Sn', 'Zr', 'Rh', 'Ir']",-5555.95652725336,0.0589827462036632,2.0597472357207303,0.4701040500701553,0.054028639971666,0.2299762207357698,1925.1063939018372
"['Ge', 'Sn', 'Ir', 'Pt']",-4839.046882307491,0.05538307745769,2.014916479213209,0.1966919641805284,0.0534686382779041,0.2305014328637922,1929.5028885593103
"['Ge', 'Ti', 'Pb', 'Ir']",-5277.050125447627,0.1235307902299703,2.040955138619684,0.4112586858912158,0.0530760737743082,0.2305654794752429,1930.0390159068124
"['Ti', 'Zr', 'Rh', 'Ru']",-6143.532030521148,0.0799192973033851,2.0303016612455047,0.5006055636771751,0.0406104730276199,0.2323845982422785,1945.2666649154053
"['Sn', 'Hf', 'Zr', 'Ir']",-6267.128008662417,0.056627788223245,2.0835424122987902,0.4924129353053044,0.0524608648731582,0.2331674920055553,1951.820185034173
"['Ti', 'Zr', 'Ru', 'Pt']",-6009.220675093591,0.0710942093785775,2.0357953643924653,0.4593002281053148,0.0529325454328494,0.2333263948136421,1953.1503434778515
"['Sn', 'Zr', 'Ir', 'Pt']",-5421.026607489293,0.0520294393432702,2.066724959729067,0.4555942739900806,0.0722435101684196,0.2333342842466246,1953.2163850791533
"['Ti', 'Zr', 'Ir', 'Pt']",-5939.771075490256,0.0674189794301187,2.038551541488253,0.5408076850767999,0.0627764199024626,0.234530708406031,1963.231523999704
"['Ti', 'Sn', 'Pb', 'Ce']",-5565.790036486145,0.1219638086382482,2.1380472731379894,0.5134710040829911,0.0486659202654276,0.2345369691724723,1963.2839322072496
